<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBRF-3.10;0;20100304;183146;8287.00000;10
SBRF-3.10;0;20100304;183146;8289.00000;23
SBRF-3.10;0;20100304;183146;8289.00000;5
SBRF-3.10;0;20100304;183146;8289.00000;5
SBRF-3.10;0;20100304;183146;8287.00000;2
SBRF-3.10;0;20100304;183146;8287.00000;90
SBRF-3.10;0;20100304;183147;8289.00000;27
SBRF-3.10;0;20100304;183147;8290.00000;2
SBRF-3.10;0;20100304;183147;8288.00000;2
SBRF-3.10;0;20100304;183147;8291.00000;4
SBRF-3.10;0;20100304;183148;8292.00000;3
SBRF-3.10;0;20100304;183149;8288.00000;5
SBRF-3.10;0;20100304;183150;8288.00000;1
SBRF-3.10;0;20100304;183150;8290.00000;16
SBRF-3.10;0;20100304;183150;8291.00000;1
SBRF-3.10;0;20100304;183151;8291.00000;2
SBRF-3.10;0;20100304;183153;8289.00000;8
SBRF-3.10;0;20100304;183153;8289.00000;3
SBRF-3.10;0;20100304;183153;8289.00000;2
SBRF-3.10;0;20100304;183153;8289.00000;2
SBRF-3.10;0;20100304;183153;8289.00000;50
SBRF-3.10;0;20100304;183154;8289.00000;5
SBRF-3.10;0;20100304;183154;8290.00000;1
SBRF-3.10;0;20100304;183154;8288.00000;1
SBRF-3.10;0;20100304;183155;8289.00000;2
SBRF-3.10;0;20100304;183156;8290.00000;6
SBRF-3.10;0;20100304;183156;8290.00000;12
SBRF-3.10;0;20100304;183157;8290.00000;30
SBRF-3.10;0;20100304;183157;8288.00000;3
SBRF-3.10;0;20100304;183157;8288.00000;1
SBRF-3.10;0;20100304;183157;8286.00000;5
SBRF-3.10;0;20100304;183157;8286.00000;2
SBRF-3.10;0;20100304;183157;8286.00000;20
SBRF-3.10;0;20100304;183157;8286.00000;17
SBRF-3.10;0;20100304;183157;8286.00000;17
SBRF-3.10;0;20100304;183157;8286.00000;5
SBRF-3.10;0;20100304;183158;8288.00000;1
SBRF-3.10;0;20100304;183158;8288.00000;10
SBRF-3.10;0;20100304;183158;8287.00000;10
SBRF-3.10;0;20100304;183159;8288.00000;4
SBRF-3.10;0;20100304;183159;8286.00000;7
SBRF-3.10;0;20100304;183159;8285.00000;2
SBRF-3.10;0;20100304;183200;8285.00000;3
SBRF-3.10;0;20100304;183200;8288.00000;2
SBRF-3.10;0;20100304;183202;8287.00000;3
SBRF-3.10;0;20100304;183202;8286.00000;3
SBRF-3.10;0;20100304;183202;8286.00000;7
SBRF-3.10;0;20100304;183203;8287.00000;3
SBRF-3.10;0;20100304;183204;8287.00000;75
SBRF-3.10;0;20100304;183204;8287.00000;19
SBRF-3.10;0;20100304;183206;8287.00000;19
SBRF-3.10;0;20100304;183206;8288.00000;10
SBRF-3.10;0;20100304;183207;8287.00000;15
SBRF-3.10;0;20100304;183209;8287.00000;3
SBRF-3.10;0;20100304;183209;8287.00000;7
SBRF-3.10;0;20100304;183211;8287.00000;12
SBRF-3.10;0;20100304;183211;8287.00000;1
SBRF-3.10;0;20100304;183213;8286.00000;4
SBRF-3.10;0;20100304;183213;8286.00000;4
SBRF-3.10;0;20100304;183213;8288.00000;10
SBRF-3.10;0;20100304;183213;8288.00000;2
SBRF-3.10;0;20100304;183213;8288.00000;11
SBRF-3.10;0;20100304;183213;8288.00000;17
SBRF-3.10;0;20100304;183213;8288.00000;10
SBRF-3.10;0;20100304;183214;8287.00000;4
SBRF-3.10;0;20100304;183214;8289.00000;8
SBRF-3.10;0;20100304;183214;8289.00000;3
SBRF-3.10;0;20100304;183215;8289.00000;19
SBRF-3.10;0;20100304;183215;8290.00000;1
SBRF-3.10;0;20100304;183216;8289.00000;15
SBRF-3.10;0;20100304;183216;8289.00000;11
SBRF-3.10;0;20100304;183216;8289.00000;6
SBRF-3.10;0;20100304;183217;8289.00000;3
SBRF-3.10;0;20100304;183217;8289.00000;4
SBRF-3.10;0;20100304;183217;8290.00000;1
SBRF-3.10;0;20100304;183217;8290.00000;5
SBRF-3.10;0;20100304;183218;8292.00000;75
SBRF-3.10;0;20100304;183219;8291.00000;10
SBRF-3.10;0;20100304;183219;8291.00000;6
SBRF-3.10;0;20100304;183219;8291.00000;3
SBRF-3.10;0;20100304;183219;8294.00000;1
SBRF-3.10;0;20100304;183219;8291.00000;81
SBRF-3.10;0;20100304;183219;8290.00000;19
SBRF-3.10;0;20100304;183220;8294.00000;1
SBRF-3.10;0;20100304;183220;8293.00000;1
SBRF-3.10;0;20100304;183220;8293.00000;1
SBRF-3.10;0;20100304;183222;8291.00000;4
SBRF-3.10;0;20100304;183225;8291.00000;1
SBRF-3.10;0;20100304;183225;8294.00000;2
SBRF-3.10;0;20100304;183225;8294.00000;14
SBRF-3.10;0;20100304;183225;8294.00000;11
SBRF-3.10;0;20100304;183225;8294.00000;4
SBRF-3.10;0;20100304;183225;8295.00000;2
SBRF-3.10;0;20100304;183225;8295.00000;1
SBRF-3.10;0;20100304;183225;8295.00000;4
SBRF-3.10;0;20100304;183225;8295.00000;2
SBRF-3.10;0;20100304;183225;8295.00000;2
SBRF-3.10;0;20100304;183225;8295.00000;1
SBRF-3.10;0;20100304;183226;8295.00000;16
SBRF-3.10;0;20100304;183226;8295.00000;16
SBRF-3.10;0;20100304;183226;8295.00000;15
SBRF-3.10;0;20100304;183226;8295.00000;11
SBRF-3.10;0;20100304;183226;8295.00000;5
SBRF-3.10;0;20100304;183226;8295.00000;4
SBRF-3.10;0;20100304;183226;8295.00000;3
SBRF-3.10;0;20100304;183227;8295.00000;8
SBRF-3.10;0;20100304;183229;8291.00000;1
SBRF-3.10;0;20100304;183231;8291.00000;1
SBRF-3.10;0;20100304;183232;8291.00000;3
SBRF-3.10;0;20100304;183234;8294.00000;1
SBRF-3.10;0;20100304;183235;8294.00000;9
SBRF-3.10;0;20100304;183235;8295.00000;8
SBRF-3.10;0;20100304;183235;8291.00000;1
SBRF-3.10;0;20100304;183235;8291.00000;1
SBRF-3.10;0;20100304;183243;8295.00000;3
SBRF-3.10;0;20100304;183243;8295.00000;2
SBRF-3.10;0;20100304;183243;8295.00000;1
SBRF-3.10;0;20100304;183245;8295.00000;1
SBRF-3.10;0;20100304;183246;8297.00000;2
SBRF-3.10;0;20100304;183246;8297.00000;2
SBRF-3.10;0;20100304;183253;8296.00000;2
SBRF-3.10;0;20100304;183255;8294.00000;1
SBRF-3.10;0;20100304;183255;8296.00000;19
SBRF-3.10;0;20100304;183255;8296.00000;1
SBRF-3.10;0;20100304;183255;8294.00000;1
SBRF-3.10;0;20100304;183255;8295.00000;10
SBRF-3.10;0;20100304;183255;8295.00000;4
SBRF-3.10;0;20100304;183255;8295.00000;16
SBRF-3.10;0;20100304;183255;8295.00000;3
SBRF-3.10;0;20100304;183255;8295.00000;180
SBRF-3.10;0;20100304;183255;8295.00000;16
SBRF-3.10;0;20100304;183255;8295.00000;5
SBRF-3.10;0;20100304;183256;8295.00000;7
SBRF-3.10;0;20100304;183256;8295.00000;1
SBRF-3.10;0;20100304;183257;8295.00000;6
SBRF-3.10;0;20100304;183257;8295.00000;3
SBRF-3.10;0;20100304;183257;8295.00000;1
SBRF-3.10;0;20100304;183258;8297.00000;1
SBRF-3.10;0;20100304;183258;8297.00000;1
SBRF-3.10;0;20100304;183301;8297.00000;10
SBRF-3.10;0;20100304;183301;8298.00000;30
SBRF-3.10;0;20100304;183301;8299.00000;5
SBRF-3.10;0;20100304;183301;8299.00000;55
SBRF-3.10;0;20100304;183309;8298.00000;1
SBRF-3.10;0;20100304;183310;8295.00000;1
SBRF-3.10;0;20100304;183310;8295.00000;2
SBRF-3.10;0;20100304;183310;8294.00000;3
SBRF-3.10;0;20100304;183311;8296.00000;4
SBRF-3.10;0;20100304;183311;8296.00000;4
SBRF-3.10;0;20100304;183312;8295.00000;8
SBRF-3.10;0;20100304;183313;8295.00000;2
SBRF-3.10;0;20100304;183313;8294.00000;1
SBRF-3.10;0;20100304;183316;8296.00000;4
SBRF-3.10;0;20100304;183316;8296.00000;6
SBRF-3.10;0;20100304;183316;8294.00000;194
SBRF-3.10;0;20100304;183316;8294.00000;3
SBRF-3.10;0;20100304;183317;8294.00000;75
SBRF-3.10;0;20100304;183317;8294.00000;100
SBRF-3.10;0;20100304;183317;8294.00000;50
SBRF-3.10;0;20100304;183319;8294.00000;4
SBRF-3.10;0;20100304;183322;8296.00000;4
SBRF-3.10;0;20100304;183322;8297.00000;6
SBRF-3.10;0;20100304;183322;8295.00000;6
SBRF-3.10;0;20100304;183324;8295.00000;5
SBRF-3.10;0;20100304;183325;8295.00000;23
SBRF-3.10;0;20100304;183329;8295.00000;4
SBRF-3.10;0;20100304;183329;8296.00000;6
SBRF-3.10;0;20100304;183329;8294.00000;10
SBRF-3.10;0;20100304;183331;8294.00000;1
SBRF-3.10;0;20100304;183332;8295.00000;4
SBRF-3.10;0;20100304;183333;8294.00000;3
SBRF-3.10;0;20100304;183337;8294.00000;16
SBRF-3.10;0;20100304;183337;8295.00000;10
SBRF-3.10;0;20100304;183339;8294.00000;1
SBRF-3.10;0;20100304;183340;8294.00000;16
SBRF-3.10;0;20100304;183341;8294.00000;4
SBRF-3.10;0;20100304;183341;8294.00000;3
SBRF-3.10;0;20100304;183342;8294.00000;9
SBRF-3.10;0;20100304;183343;8295.00000;2
SBRF-3.10;0;20100304;183343;8295.00000;2
SBRF-3.10;0;20100304;183343;8295.00000;6
SBRF-3.10;0;20100304;183344;8294.00000;5
SBRF-3.10;0;20100304;183344;8293.00000;12
SBRF-3.10;0;20100304;183344;8293.00000;4
SBRF-3.10;0;20100304;183344;8293.00000;4
SBRF-3.10;0;20100304;183345;8295.00000;2
SBRF-3.10;0;20100304;183346;8294.00000;150
SBRF-3.10;0;20100304;183347;8295.00000;4
SBRF-3.10;0;20100304;183347;8295.00000;2
SBRF-3.10;0;20100304;183347;8293.00000;58
SBRF-3.10;0;20100304;183348;8293.00000;10
SBRF-3.10;0;20100304;183349;8293.00000;28
SBRF-3.10;0;20100304;183351;8295.00000;40
SBRF-3.10;0;20100304;183355;8296.00000;9
SBRF-3.10;0;20100304;183356;8294.00000;10
SBRF-3.10;0;20100304;183356;8293.00000;106
SBRF-3.10;0;20100304;183359;8293.00000;78
SBRF-3.10;0;20100304;183359;8292.00000;20
SBRF-3.10;0;20100304;183359;8292.00000;4
SBRF-3.10;0;20100304;183359;8292.00000;300
SBRF-3.10;0;20100304;183400;8292.00000;30
SBRF-3.10;0;20100304;183404;8292.00000;20
SBRF-3.10;0;20100304;183404;8291.00000;3
SBRF-3.10;0;20100304;183404;8291.00000;1
SBRF-3.10;0;20100304;183404;8291.00000;1
SBRF-3.10;0;20100304;183404;8291.00000;2
SBRF-3.10;0;20100304;183404;8291.00000;2
SBRF-3.10;0;20100304;183404;8290.00000;5
SBRF-3.10;0;20100304;183404;8291.00000;2
SBRF-3.10;0;20100304;183404;8291.00000;12
SBRF-3.10;0;20100304;183405;8291.00000;6
SBRF-3.10;0;20100304;183405;8292.00000;3
SBRF-3.10;0;20100304;183405;8292.00000;2
SBRF-3.10;0;20100304;183406;8291.00000;5
SBRF-3.10;0;20100304;183406;8291.00000;3
SBRF-3.10;0;20100304;183406;8290.00000;10
SBRF-3.10;0;20100304;183406;8290.00000;9
SBRF-3.10;0;20100304;183406;8290.00000;2
SBRF-3.10;0;20100304;183406;8290.00000;1
SBRF-3.10;0;20100304;183406;8288.00000;1
SBRF-3.10;0;20100304;183406;8288.00000;2
SBRF-3.10;0;20100304;183406;8291.00000;3
SBRF-3.10;0;20100304;183406;8291.00000;7
SBRF-3.10;0;20100304;183408;8290.00000;1
SBRF-3.10;0;20100304;183408;8290.00000;9
SBRF-3.10;0;20100304;183408;8290.00000;1
SBRF-3.10;0;20100304;183412;8289.00000;5
SBRF-3.10;0;20100304;183412;8289.00000;3
SBRF-3.10;0;20100304;183413;8288.00000;2
SBRF-3.10;0;20100304;183413;8287.00000;10
SBRF-3.10;0;20100304;183413;8287.00000;2
SBRF-3.10;0;20100304;183413;8287.00000;3
SBRF-3.10;0;20100304;183413;8287.00000;18
SBRF-3.10;0;20100304;183413;8287.00000;15
SBRF-3.10;0;20100304;183413;8288.00000;1
SBRF-3.10;0;20100304;183413;8286.00000;5
SBRF-3.10;0;20100304;183413;8286.00000;10
SBRF-3.10;0;20100304;183413;8286.00000;1
SBRF-3.10;0;20100304;183413;8285.00000;1
SBRF-3.10;0;20100304;183413;8283.00000;2
SBRF-3.10;0;20100304;183413;8283.00000;1
SBRF-3.10;0;20100304;183413;8282.00000;1
SBRF-3.10;0;20100304;183413;8282.00000;11
SBRF-3.10;0;20100304;183413;8288.00000;9
SBRF-3.10;0;20100304;183413;8288.00000;16
SBRF-3.10;0;20100304;183413;8283.00000;4
SBRF-3.10;0;20100304;183413;8282.00000;1
SBRF-3.10;0;20100304;183414;8288.00000;1
SBRF-3.10;0;20100304;183414;8288.00000;1
SBRF-3.10;0;20100304;183414;8282.00000;1
SBRF-3.10;0;20100304;183414;8287.00000;1
SBRF-3.10;0;20100304;183414;8287.00000;5
SBRF-3.10;0;20100304;183414;8287.00000;2
SBRF-3.10;0;20100304;183414;8287.00000;17
SBRF-3.10;0;20100304;183415;8282.00000;8
SBRF-3.10;0;20100304;183416;8284.00000;5
SBRF-3.10;0;20100304;183416;8284.00000;11
SBRF-3.10;0;20100304;183416;8284.00000;6
SBRF-3.10;0;20100304;183416;8284.00000;4
SBRF-3.10;0;20100304;183417;8282.00000;4
SBRF-3.10;0;20100304;183423;8285.00000;1
SBRF-3.10;0;20100304;183424;8284.00000;1
SBRF-3.10;0;20100304;183426;8287.00000;1
SBRF-3.10;0;20100304;183428;8287.00000;1
SBRF-3.10;0;20100304;183429;8287.00000;1
SBRF-3.10;0;20100304;183429;8285.00000;11
SBRF-3.10;0;20100304;183429;8285.00000;16
SBRF-3.10;0;20100304;183429;8285.00000;1
SBRF-3.10;0;20100304;183429;8284.00000;10
SBRF-3.10;0;20100304;183429;8284.00000;2
SBRF-3.10;0;20100304;183430;8288.00000;1
SBRF-3.10;0;20100304;183432;8288.00000;4
SBRF-3.10;0;20100304;183432;8288.00000;4
SBRF-3.10;0;20100304;183433;8288.00000;2
SBRF-3.10;0;20100304;183434;8288.00000;4
SBRF-3.10;0;20100304;183435;8288.00000;4
SBRF-3.10;0;20100304;183435;8288.00000;16
SBRF-3.10;0;20100304;183435;8288.00000;8
SBRF-3.10;0;20100304;183435;8289.00000;5
SBRF-3.10;0;20100304;183436;8285.00000;1
SBRF-3.10;0;20100304;183436;8284.00000;10
SBRF-3.10;0;20100304;183436;8284.00000;4
SBRF-3.10;0;20100304;183436;8283.00000;8
SBRF-3.10;0;20100304;183436;8283.00000;20
SBRF-3.10;0;20100304;183436;8284.00000;30
SBRF-3.10;0;20100304;183437;8284.00000;4
SBRF-3.10;0;20100304;183437;8283.00000;4
SBRF-3.10;0;20100304;183440;8282.00000;10
SBRF-3.10;0;20100304;183440;8282.00000;10
SBRF-3.10;0;20100304;183442;8283.00000;2
SBRF-3.10;0;20100304;183442;8281.00000;1
SBRF-3.10;0;20100304;183447;8282.00000;2
SBRF-3.10;0;20100304;183447;8281.00000;39
SBRF-3.10;0;20100304;183447;8281.00000;5
SBRF-3.10;0;20100304;183447;8281.00000;1
SBRF-3.10;0;20100304;183447;8281.00000;1
SBRF-3.10;0;20100304;183447;8281.00000;2
SBRF-3.10;0;20100304;183447;8280.00000;1
SBRF-3.10;0;20100304;183447;8280.00000;2
SBRF-3.10;0;20100304;183447;8280.00000;10
SBRF-3.10;0;20100304;183447;8280.00000;1
SBRF-3.10;0;20100304;183447;8280.00000;3
SBRF-3.10;0;20100304;183447;8280.00000;1
SBRF-3.10;0;20100304;183447;8280.00000;1
SBRF-3.10;0;20100304;183447;8280.00000;1
SBRF-3.10;0;20100304;183447;8279.00000;1
SBRF-3.10;0;20100304;183447;8280.00000;2
SBRF-3.10;0;20100304;183447;8279.00000;1
SBRF-3.10;0;20100304;183447;8279.00000;1
SBRF-3.10;0;20100304;183447;8278.00000;1
SBRF-3.10;0;20100304;183447;8278.00000;27
SBRF-3.10;0;20100304;183447;8278.00000;3
SBRF-3.10;0;20100304;183448;8279.00000;25
SBRF-3.10;0;20100304;183448;8278.00000;1
SBRF-3.10;0;20100304;183449;8278.00000;3
SBRF-3.10;0;20100304;183449;8278.00000;6
SBRF-3.10;0;20100304;183450;8278.00000;69
SBRF-3.10;0;20100304;183450;8279.00000;4
SBRF-3.10;0;20100304;183450;8279.00000;3
SBRF-3.10;0;20100304;183450;8280.00000;24
SBRF-3.10;0;20100304;183450;8280.00000;1
SBRF-3.10;0;20100304;183451;8280.00000;50
SBRF-3.10;0;20100304;183451;8277.00000;1
SBRF-3.10;0;20100304;183451;8277.00000;1
SBRF-3.10;0;20100304;183451;8277.00000;10
SBRF-3.10;0;20100304;183452;8277.00000;2
SBRF-3.10;0;20100304;183452;8277.00000;10
SBRF-3.10;0;20100304;183452;8277.00000;6
SBRF-3.10;0;20100304;183452;8276.00000;1
SBRF-3.10;0;20100304;183452;8276.00000;3
SBRF-3.10;0;20100304;183452;8280.00000;1
SBRF-3.10;0;20100304;183453;8278.00000;2
SBRF-3.10;0;20100304;183453;8276.00000;5
SBRF-3.10;0;20100304;183453;8275.00000;2
SBRF-3.10;0;20100304;183453;8275.00000;1
SBRF-3.10;0;20100304;183453;8275.00000;1
SBRF-3.10;0;20100304;183453;8275.00000;8
SBRF-3.10;0;20100304;183453;8275.00000;1
SBRF-3.10;0;20100304;183454;8275.00000;2
SBRF-3.10;0;20100304;183454;8275.00000;1
SBRF-3.10;0;20100304;183455;8279.00000;9
SBRF-3.10;0;20100304;183455;8279.00000;9
SBRF-3.10;0;20100304;183455;8276.00000;5
SBRF-3.10;0;20100304;183455;8275.00000;11
SBRF-3.10;0;20100304;183455;8275.00000;1
SBRF-3.10;0;20100304;183455;8275.00000;1
SBRF-3.10;0;20100304;183455;8275.00000;82
SBRF-3.10;0;20100304;183455;8279.00000;1
SBRF-3.10;0;20100304;183455;8276.00000;4
SBRF-3.10;0;20100304;183455;8275.00000;3
SBRF-3.10;0;20100304;183458;8277.00000;1
SBRF-3.10;0;20100304;183500;8276.00000;4
SBRF-3.10;0;20100304;183502;8277.00000;6
SBRF-3.10;0;20100304;183502;8277.00000;3
SBRF-3.10;0;20100304;183502;8278.00000;7
SBRF-3.10;0;20100304;183502;8278.00000;1
SBRF-3.10;0;20100304;183504;8277.00000;1
SBRF-3.10;0;20100304;183504;8276.00000;2
SBRF-3.10;0;20100304;183504;8276.00000;4
SBRF-3.10;0;20100304;183504;8276.00000;10
SBRF-3.10;0;20100304;183504;8275.00000;44
SBRF-3.10;0;20100304;183504;8275.00000;21
SBRF-3.10;0;20100304;183504;8275.00000;3
SBRF-3.10;0;20100304;183504;8275.00000;1
SBRF-3.10;0;20100304;183504;8275.00000;5
SBRF-3.10;0;20100304;183504;8276.00000;7
SBRF-3.10;0;20100304;183504;8276.00000;12
SBRF-3.10;0;20100304;183504;8276.00000;17
SBRF-3.10;0;20100304;183504;8276.00000;10
SBRF-3.10;0;20100304;183504;8273.00000;1
SBRF-3.10;0;20100304;183504;8273.00000;2
SBRF-3.10;0;20100304;183504;8276.00000;1
SBRF-3.10;0;20100304;183504;8275.00000;2
SBRF-3.10;0;20100304;183505;8273.00000;3
SBRF-3.10;0;20100304;183505;8273.00000;16
SBRF-3.10;0;20100304;183505;8273.00000;1
SBRF-3.10;0;20100304;183505;8272.00000;13
SBRF-3.10;0;20100304;183505;8272.00000;7
SBRF-3.10;0;20100304;183505;8272.00000;10
SBRF-3.10;0;20100304;183505;8277.00000;2
SBRF-3.10;0;20100304;183505;8273.00000;1
SBRF-3.10;0;20100304;183506;8273.00000;7
SBRF-3.10;0;20100304;183506;8272.00000;65
SBRF-3.10;0;20100304;183506;8272.00000;28
SBRF-3.10;0;20100304;183506;8272.00000;77
SBRF-3.10;0;20100304;183506;8274.00000;2
SBRF-3.10;0;20100304;183506;8275.00000;2
SBRF-3.10;0;20100304;183506;8275.00000;3
SBRF-3.10;0;20100304;183506;8275.00000;2
SBRF-3.10;0;20100304;183506;8275.00000;1
SBRF-3.10;0;20100304;183506;8273.00000;1
SBRF-3.10;0;20100304;183506;8273.00000;1
SBRF-3.10;0;20100304;183506;8271.00000;1
SBRF-3.10;0;20100304;183506;8271.00000;1
SBRF-3.10;0;20100304;183506;8277.00000;8
SBRF-3.10;0;20100304;183506;8277.00000;2
SBRF-3.10;0;20100304;183507;8273.00000;5
SBRF-3.10;0;20100304;183507;8273.00000;25
SBRF-3.10;0;20100304;183507;8273.00000;9
SBRF-3.10;0;20100304;183507;8271.00000;1
SBRF-3.10;0;20100304;183507;8271.00000;10
SBRF-3.10;0;20100304;183507;8271.00000;1
SBRF-3.10;0;20100304;183508;8272.00000;2
SBRF-3.10;0;20100304;183508;8270.00000;4
SBRF-3.10;0;20100304;183508;8270.00000;1
SBRF-3.10;0;20100304;183508;8270.00000;9
SBRF-3.10;0;20100304;183508;8270.00000;4
SBRF-3.10;0;20100304;183508;8270.00000;1
SBRF-3.10;0;20100304;183508;8270.00000;1
SBRF-3.10;0;20100304;183508;8270.00000;8
SBRF-3.10;0;20100304;183508;8269.00000;1
SBRF-3.10;0;20100304;183508;8269.00000;1
SBRF-3.10;0;20100304;183508;8269.00000;1
SBRF-3.10;0;20100304;183508;8269.00000;7
SBRF-3.10;0;20100304;183508;8269.00000;17
SBRF-3.10;0;20100304;183508;8269.00000;7
SBRF-3.10;0;20100304;183508;8269.00000;6
SBRF-3.10;0;20100304;183508;8270.00000;11
SBRF-3.10;0;20100304;183508;8270.00000;9
SBRF-3.10;0;20100304;183509;8270.00000;1
SBRF-3.10;0;20100304;183509;8270.00000;19
SBRF-3.10;0;20100304;183509;8268.00000;1
SBRF-3.10;0;20100304;183509;8267.00000;1
SBRF-3.10;0;20100304;183509;8267.00000;1
SBRF-3.10;0;20100304;183509;8267.00000;18
SBRF-3.10;0;20100304;183509;8267.00000;1
SBRF-3.10;0;20100304;183510;8271.00000;1
SBRF-3.10;0;20100304;183510;8267.00000;4
SBRF-3.10;0;20100304;183511;8270.00000;1
SBRF-3.10;0;20100304;183511;8267.00000;7
SBRF-3.10;0;20100304;183512;8270.00000;17
SBRF-3.10;0;20100304;183512;8270.00000;183
SBRF-3.10;0;20100304;183513;8270.00000;5
SBRF-3.10;0;20100304;183513;8270.00000;8
SBRF-3.10;0;20100304;183513;8270.00000;20
SBRF-3.10;0;20100304;183513;8270.00000;20
SBRF-3.10;0;20100304;183513;8270.00000;1
SBRF-3.10;0;20100304;183514;8270.00000;20
SBRF-3.10;0;20100304;183514;8270.00000;7
SBRF-3.10;0;20100304;183514;8270.00000;18
SBRF-3.10;0;20100304;183514;8268.00000;1
SBRF-3.10;0;20100304;183516;8270.00000;1
SBRF-3.10;0;20100304;183516;8269.00000;1
SBRF-3.10;0;20100304;183516;8270.00000;3
SBRF-3.10;0;20100304;183517;8268.00000;1
SBRF-3.10;0;20100304;183517;8269.00000;6
SBRF-3.10;0;20100304;183517;8269.00000;6
SBRF-3.10;0;20100304;183519;8269.00000;1
SBRF-3.10;0;20100304;183519;8269.00000;5
SBRF-3.10;0;20100304;183520;8269.00000;5
SBRF-3.10;0;20100304;183521;8269.00000;2
SBRF-3.10;0;20100304;183521;8268.00000;1
SBRF-3.10;0;20100304;183522;8270.00000;10
SBRF-3.10;0;20100304;183522;8270.00000;1
SBRF-3.10;0;20100304;183522;8270.00000;20
SBRF-3.10;0;20100304;183522;8270.00000;5
SBRF-3.10;0;20100304;183522;8270.00000;1
SBRF-3.10;0;20100304;183524;8269.00000;1
SBRF-3.10;0;20100304;183524;8270.00000;3
SBRF-3.10;0;20100304;183524;8268.00000;3
SBRF-3.10;0;20100304;183524;8268.00000;4
SBRF-3.10;0;20100304;183524;8268.00000;4
SBRF-3.10;0;20100304;183524;8268.00000;4
SBRF-3.10;0;20100304;183524;8268.00000;8
SBRF-3.10;0;20100304;183524;8268.00000;3
SBRF-3.10;0;20100304;183525;8268.00000;2
SBRF-3.10;0;20100304;183527;8268.00000;1
SBRF-3.10;0;20100304;183527;8268.00000;1
SBRF-3.10;0;20100304;183527;8268.00000;1
SBRF-3.10;0;20100304;183528;8268.00000;10
SBRF-3.10;0;20100304;183528;8267.00000;25
SBRF-3.10;0;20100304;183528;8267.00000;300
SBRF-3.10;0;20100304;183528;8267.00000;30
SBRF-3.10;0;20100304;183528;8267.00000;4
SBRF-3.10;0;20100304;183528;8269.00000;4
SBRF-3.10;0;20100304;183530;8269.00000;1
SBRF-3.10;0;20100304;183531;8269.00000;4
SBRF-3.10;0;20100304;183532;8267.00000;4
SBRF-3.10;0;20100304;183533;8269.00000;2
SBRF-3.10;0;20100304;183533;8269.00000;2
SBRF-3.10;0;20100304;183533;8269.00000;1
SBRF-3.10;0;20100304;183533;8270.00000;79
SBRF-3.10;0;20100304;183533;8268.00000;10
SBRF-3.10;0;20100304;183534;8270.00000;10
SBRF-3.10;0;20100304;183535;8268.00000;4
SBRF-3.10;0;20100304;183535;8268.00000;4
SBRF-3.10;0;20100304;183535;8270.00000;40
SBRF-3.10;0;20100304;183536;8269.00000;8
SBRF-3.10;0;20100304;183536;8269.00000;1
SBRF-3.10;0;20100304;183536;8268.00000;2
SBRF-3.10;0;20100304;183536;8269.00000;2
SBRF-3.10;0;20100304;183536;8269.00000;7
SBRF-3.10;0;20100304;183536;8270.00000;70
SBRF-3.10;0;20100304;183536;8267.00000;16
SBRF-3.10;0;20100304;183536;8267.00000;1
SBRF-3.10;0;20100304;183536;8266.00000;4
SBRF-3.10;0;20100304;183536;8265.00000;2
SBRF-3.10;0;20100304;183536;8265.00000;1
SBRF-3.10;0;20100304;183536;8265.00000;10
SBRF-3.10;0;20100304;183536;8265.00000;1
SBRF-3.10;0;20100304;183536;8265.00000;8
SBRF-3.10;0;20100304;183536;8265.00000;8
SBRF-3.10;0;20100304;183536;8265.00000;24
SBRF-3.10;0;20100304;183536;8265.00000;2
SBRF-3.10;0;20100304;183536;8264.00000;5
SBRF-3.10;0;20100304;183536;8264.00000;1
SBRF-3.10;0;20100304;183536;8264.00000;3
SBRF-3.10;0;20100304;183536;8264.00000;3
SBRF-3.10;0;20100304;183536;8264.00000;24
SBRF-3.10;0;20100304;183536;8264.00000;18
SBRF-3.10;0;20100304;183536;8270.00000;1
SBRF-3.10;0;20100304;183537;8269.00000;2
SBRF-3.10;0;20100304;183537;8270.00000;48
SBRF-3.10;0;20100304;183537;8270.00000;18
SBRF-3.10;0;20100304;183537;8268.00000;2
SBRF-3.10;0;20100304;183537;8270.00000;1
SBRF-3.10;0;20100304;183537;8270.00000;2
SBRF-3.10;0;20100304;183537;8270.00000;1
SBRF-3.10;0;20100304;183537;8268.00000;7
SBRF-3.10;0;20100304;183538;8270.00000;30
SBRF-3.10;0;20100304;183538;8270.00000;3
SBRF-3.10;0;20100304;183538;8270.00000;3
SBRF-3.10;0;20100304;183538;8270.00000;3
SBRF-3.10;0;20100304;183538;8270.00000;6
SBRF-3.10;0;20100304;183538;8270.00000;25
SBRF-3.10;0;20100304;183539;8272.00000;7
SBRF-3.10;0;20100304;183539;8272.00000;2
SBRF-3.10;0;20100304;183540;8272.00000;30
SBRF-3.10;0;20100304;183541;8273.00000;1
SBRF-3.10;0;20100304;183541;8273.00000;3
SBRF-3.10;0;20100304;183543;8273.00000;2
SBRF-3.10;0;20100304;183544;8272.00000;1
SBRF-3.10;0;20100304;183544;8272.00000;1
SBRF-3.10;0;20100304;183544;8272.00000;4
SBRF-3.10;0;20100304;183548;8273.00000;2
SBRF-3.10;0;20100304;183548;8273.00000;3
SBRF-3.10;0;20100304;183549;8273.00000;5
